"고유번호","구명","법정동명","산지여부","주지번","부지번","새주소명","소재지","지목한글","수목면적","수종한글","본수","과명","학명","수령","수고","흉고둘레","수관너비","활력도","지정품목","지정년월일","수목구분내용","가치등급","소유자","관리자","병해종류명","병해피해도","병해관리상태","병해관리방안","충해종류명","충해피해도","충해관리상태","충해관리방안","기타피해상태","기타피해관리","지정사유","나무의특징","연혁 및 전설","기타","수목고유번호","품계등급","생성일","사진파일명","경도","위도"
"97","종로구"," "," "," "," "," ","구기동81-38","0","0E-8","소나무","0"," "," ","315.00000000","12.00000000","0E-8","11.00000000","0E-8","서1-11","1981.10.27","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9587243","37.6082645"
"98","종로구"," "," "," "," "," ","평창동248-1","0","0E-8","소나무","0"," "," ","230.00000000","13.00000000","0E-8","15.00000000","0E-8","서1-17","1968.7.3","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9657576","37.6042037"
"1","종로구"," "," "," "," "," ","평창동329-2","0","0E-8","소나무","0"," "," ","180.00000000","12.00000000","0E-8","9.00000000","0E-8","서1-28","1968.7.3","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.966041","37.6063655"
"2","중구"," "," "," "," "," ","정동 34-16","대지","110.00000000","회화나무","1","콩과","Sophora japonica L.","825.00000000","20.00000000","7.12000000","19.70000000","0E-8","서2-1","72.10.12","정자목","0E-8","국(외교통상부)","소공동장"," "," "," "," "," "," "," "," "," "," ","수형이 매우 오래된 정자목으로 보호","뿌리의 일부가 노출되어 각기 다른 방향으로 분지됨"," "," ","2-정동-보-01","0E-8",""," ","126.9720202","37.56463"
"3","중구"," "," "," "," "," ","정동 15-9","대지","150.00000000","회화나무","1","콩과","Sophora japonica L.","520.00000000","17.00000000","5.16000000","14.70000000","0E-8","서2-3","76.11.17","정자목","0E-8","서울특별시","소공동장","진디물"," "," "," "," "," "," "," "," "," "," ","3가지로 분지되어 수형 유지","내.외국인의 사교장을 사용한 장소임"," ","2-정동-보-03","0E-8",""," ","126.9706587","37.5668333"
"4","중구"," "," "," "," "," ","회현동 1가 36-3","대지","370.00000000","은행나무","1","은행나무과","Ginkgo biloba L.","475.00000000","22.50000000","8.19000000","14.00000000","0E-8","서2-4","72.10.12","정자목","0E-8","(주)우리은행","회현동장"," "," "," "," "," "," "," "," "," "," ","수령이 오래된 정자목으로 보존가치가 있음","중.상층부위에 잔가지가 많이 발생하여 수형을 이룸"," "," ","2-회현동-보-04","0E-8",""," ","126.9814676","37.5589249"
"5","중구"," "," "," "," "," ","회현동 1가 14-3","대지","220.00000000","은행나무","1","은행나무과","Ginkgo biloba L.","475.00000000","24.00000000","7.25000000","15.20000000","0E-8","서2-5","72.10.12","정자목","0E-8","유관석","회현동장"," "," "," "," "," "," "," "," "," "," ","수형이 오래되고 수형이 아름다움","중상층부에 잔가지가 많이 분지되어 수형을 형성","액운을 없애기 위해 제사를 지내던 곳"," ","2-회현동-보-05","0E-8",""," ","126.9811219","37.5593152"
"6","중구"," "," "," "," "," ","예장동 2-1","대지","50.00000000","느티나무","1","느릅나무과","Zelkova serrata Makino","450.00000000","23.00000000","6.37000000","21.00000000","0E-8","서2-6","96.8.16","풍치목","0E-8","서울특별시","필동장"," "," "," "," "," "," "," "," "," "," ","수형이 아름답고 지역주민의 애착이 많음","2가지로 분지 되었고 주변 수목들과 숲을 이룸","선비들이 액운을 없애기 위하여 제사를 지내던 곳"," ","2-예장동-보-06","0E-8",""," ","126.9903094","37.5591959"
"7","중구"," "," "," "," "," ","남대문로 5가 459","대지","70.00000000","모감주나무","1","무환자나무과","Koelreuteria  paniculata Laxm.","80.00000000","9.20000000","0.86000000","8.90000000","0E-8","서2-8","72.10.12","보목","0E-8","국유지(건설교통부)","남산공원관리소장"," "," "," "," "," "," "," "," "," "," ","희귀수종으로 보존가치가 있음","수간이 반달 모양으로 올라 감."," "," ","2-남대문로 5가-보-08","0E-8",""," ","126.9782958","37.5546198"
"8","중구"," "," "," "," "," ","남대문로 5가 219","대지","370.00000000","느티나무","1","느릅나무과","Zelkova serrata Makino","225.00000000","19.00000000","2.14000000","19.50000000","0E-8","서2-9","72.10.12","풍치목","0E-8","국유지","남산공원관리소장"," "," "," "," "," "," "," "," "," "," ","수령이 오래되고 수형이 아름다움","여러개의 가지로 분지되어 주변수목과 경쟁"," "," ","2-남대문로 5가-09","0E-8",""," ","126.9769751","37.555285"
"9","중구"," "," "," "," "," ","황학동 1074-1","도로","50.00000000","회화나무","1","콩과","Sophora japonica L.","165.00000000","13.00000000","3.10000000","13.30000000","0E-8","서2-10","81.10.27","풍치목","0E-8","서울특별시","황학동장"," "," "," "," "," "," "," "," "," "," ","수령이 도래되고 수형이 아름다움","수간 및 가지가 활처럼 휘어져 있음"," "," ","2-황학동-보-10","0E-8",""," ","127.0227529","37.5679764"
"10","중구"," "," "," "," "," ","장충동 2가 산12-1","임야","10.00000000","소나무","1","소나무과","Pinus densiflora S. et Z","90.00000000","16.00000000","1.12000000","10.00000000","0E-8","서2-11","85.10.2","보목","0E-8","국유지(산림청)","남산공원관리소장"," "," "," "," "," "," "," "," "," "," ","남산에서 자생하는 수령이 오래된 나무","주변 활엽수와 수관 경쟁을 하고 있음"," "," ","2-장충동 2가-보-11","0E-8",""," ","127.0005558","37.5551898"
"11","중구"," "," "," "," "," ","장충동 2가 산12-1","임야","10.00000000","소나무","1","소나무과","Pinus densiflora S. et Z","70.00000000","16.00000000","1.00000000","10.00000000","0E-8","서2-12","85.10.2","보목","0E-8","국유지(산림청)","남산공원관리소장"," "," "," "," "," "," "," "," "," "," ","남산에 자생하는 소나무로 수령이 오래 되고 수형이 아름다움","주변 활엽수와 수관 경쟁을 하고 있음"," "," ","2-장충동 2가-보-12","0E-8",""," ","127.0006524","37.5550361"
"12","중구"," "," "," "," "," ","예관동 120-1","대지","50.00000000","향나무","1","측백나무과","Juniperus chinensis L.","300.00000000","10.00000000","1.55000000","5.00000000","0E-8","서2-13","96.8.16","풍치목","0E-8","중구청장","광희동장"," "," "," "," "," "," "," "," "," "," ","수형이 특이하여 시민들의 관심이 높음","분재와 같은 형태임"," "," ","2-장충동 2가- 보-13","0E-8",""," ","126.9981806","37.5637005"
"13","중구"," "," "," "," "," ","예장동 2-1","대지","50.00000000","은행나무","1","은행나무과","Ginkgo biloba L.","400.00000000","21.50000000","5.94000000","18.00000000","0E-8","서2-7","96.8.16","풍치목","0E-8","서울특별시","필동장"," "," "," "," "," "," "," "," "," "," ","수령이 오래된 나무로서 수령이 아름다움","2가지로 분지 되었으며 가지는 하향 하였음.","개울물이 맑아 선비들의 발길이 끊이지 않음."," ","2-예장동-보-07","0E-8",""," ","126.9901838","37.5591923"
"14","중구"," "," "," "," "," ","중구 필동 2가 128-9","대지","0E-8","느티나무","1","느릅나무과","Zelkova serrata Makino","140.00000000","17.50000000","4.20000000","18.00000000","0E-8","서2-14","2006.7.13","풍치목","0E-8","국(재무부)","필동장"," "," "," "," "," "," "," "," "," "," ","수령이 오래된 나무로서 수령이 아름다움","당산목으로 마을의 제사를 지내던 나무"," "," ","2-필동-보-14","0E-8",""," ","126.9952938","37.5554363"
"15","용산구"," "," "," "," "," ","원효로4가 87-2"," ","0E-8","느티나무","1","느릅나무과","Zelkova serrata makino","630.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9518284","37.5338784"
"16","용산구"," "," "," "," "," ","동비고동 64"," ","0E-8","은행나무","1","은행나무과","Ginkgo biloba Linne","430.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9965488","37.522937"
"131","강서구"," "," "," "," "," ","강서구 외발산동 85-6번지","대지","430.00000000","은행나무","1","은행나무과","Ginkgo biloba Linne","415.00000000","20.00000000","570.00000000","20.00000000","2.00000000","1-11-32(구나무)","1981.10.27","정자목","2.00000000","서울특별시","오중섭(강서구 외발산동 85-6)"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","28","0E-8",""," ","126.8217868","37.5539924"
"132","강서구"," "," "," "," "," ","강서구 방화동 436-1번지","공원용지","333.00000000","은행나무","1","은행나무과","Ginkgo biloba Linne","425.00000000","11.00000000","444.00000000","11.00000000","2.00000000","1-11-27(구나무)","1972.10.12","정자목","2.00000000","공유","공유","줄기에 동고병발생 담쟁이 덩굴이 기생"," "," ","외과수술"," "," "," "," ","외과수술부위훼손","외과수술부위보강"," "," "," "," ","25","0E-8",""," ","126.8078862","37.5769977"
"133","강서구"," "," "," "," "," ","강서구 방화동 436-1번지","대지","333.00000000","느티나무","1","느릅나무과","Zelkova serrata makino","470.00000000","17.00000000","386.00000000","14.00000000","3.00000000","1-11-30(구나무)","1974.4.20","정자목","0E-8","공유","공유"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","24","0E-8",""," ","126.8080921","37.5775045"
"134","강서구"," "," "," "," "," ","강서구 방화동 155-2번지","공원용지","66.00000000","향나무","1","측백나무과","Juniperus chinensis Linne","520.00000000","15.00000000","254.00000000","10.00000000","3.00000000","1-19(시나무)","1974.4.20","풍치수","2.00000000","공유","공유","녹병","심"," ","약제방제","응애","심"," ","약제방제","외과수술부위훼손","외과수술부위보강"," "," "," ","뿌리주위는 화강석으로 분","26","0E-8",""," ","126.8204378","37.5758203"
"135","강서구"," "," "," "," "," ","강서구 화곡동 452-6번지","대지","100.00000000","측백나무","1","측백나무과","Thuja orientalis Linne","425.00000000","17.00000000","268.00000000","12.00000000","2.00000000","1-11-29(구나무)","1972.10.12","풍치수","1.00000000","김기식(강서구 화곡동 452-6)","김기식(강서구 화곡동 452-6)"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","29","0E-8",""," ","126.8518118","37.5339706"
"136","구로구"," "," "," "," "," ","구로구 구로6동 93번지 동구로초등학교"," ","0E-8","느티나무","1","느릅나무과","Zelkova serrata","60.00000000","13.00000000","55.00000000","10.00000000","3.00000000"," "," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","17-노-0001","0E-8",""," ","126.8921277","37.4949355"
"137","구로구"," "," "," "," "," ","구로구 천왕동 산36-1번지","임야","110.00000000","은행나무","1","은행나무과","Ginkgo biloba","265.00000000","16.00000000","368.00000000","21.00000000","2.00000000","1-12-25-29(동나무)","1981.10.27","정자목","2.00000000","한석춘(구로구 천왕동 196-1)","한석춘(구로구 천왕동 196-1)"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","17-보-0001","0E-8",""," ","126.8361423","37.4779345"
"138","구로구"," "," "," "," "," ","구로구 구로본동 443-15 구로초등학교"," ","0E-8","은행나무","1","은행나무과","Ginkgo biloba","60.00000000","11.00000000","55.00000000","10.00000000","3.00000000"," "," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","17-노-0005","0E-8",""," ","126.8855329","37.4970943"
"139","구로구"," "," "," "," "," ","구로구 구로본동 443-15 구로초등학교"," ","0E-8","은행나무","1","은행나무과","Ginkgo biloba","60.00000000","11.00000000","54.00000000","10.00000000","3.00000000"," "," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","17-노-0003","0E-8",""," ","126.8859127","37.497126"
"140","구로구"," "," "," "," "," ","구로구 구로6동 93번지 동구로초등학교"," ","0E-8","느티나무","1","느릅나무과","Zelkova serrata","60.00000000","13.00000000","52.00000000","10.00000000","3.00000000"," "," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","17-노-0002","0E-8",""," ","126.8920168","37.4948863"
"141","금천구"," "," "," "," "," ","금천구 시흥동 234"," ","0E-8","느티나무","1","느릅나무과","Zelkova serrata makino","500.00000000","0E-8","0E-8","0E-8","0E-8"," "," ","풍치수","1.00000000","서울특별시"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11","0E-8",""," ","126.9061645","37.4611619"
"142","금천구"," "," "," "," "," ","금천구 시흥동 234"," ","0E-8","느티나무","1","느릅나무과","Zelkova serrata makino","500.00000000","0E-8","0E-8","0E-8","0E-8"," "," ","풍치수","1.00000000","서울특별시"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","12","0E-8",""," ","126.9075228","37.4607402"
"143","금천구"," "," "," "," "," ","금천구 시흥동 234"," ","0E-8","느티나무","1","느릅나무과","Zelkova serrata makino","500.00000000","0E-8","0E-8","0E-8","0E-8"," "," ","풍치수","1.00000000","서울특별시"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","15","0E-8",""," ","126.9067168","37.4562826"
"144","금천구"," "," "," "," "," ","금천구 시흥동 234"," ","0E-8","느티나무","1","느릅나무과","Zelkova serrata makino","500.00000000","0E-8","0E-8","0E-8","0E-8"," "," ","풍치수","1.00000000","서울특별시"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","14","0E-8",""," ","126.9115311","37.4609755"
"145","금천구"," "," "," "," "," ","금천구 시흥동 234"," ","0E-8","느티나무","1","느릅나무과","Zelkova serrata makino","500.00000000","0E-8","0E-8","0E-8","0E-8"," "," ","풍치수","1.00000000","서울특별시"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","16","0E-8",""," ","126.9049404","37.4507762"
"146","금천구"," "," "," "," "," ","금천구 시흥동 234"," ","0E-8","느티나무","1","느릅나무과","Zelkova serrata makino","500.00000000","0E-8","0E-8","0E-8","0E-8"," "," ","풍치수","1.00000000","서울특별시"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","17","0E-8",""," ","126.9063931","37.4494874"
"147","금천구"," "," "," "," "," ","금천구 시흥동 234"," ","0E-8","느티나무","1","느릅나무과","Zelkova serrata makino","500.00000000","0E-8","0E-8","0E-8","0E-8"," "," ","풍치수","1.00000000","서울특별시"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","18","0E-8",""," ","126.9136033","37.4521508"
"148","금천구"," "," "," "," "," ","금천구 시흥동 909-24번지","도로","0E-8","은행나무","1","은행나무과","Ginkgo biloba Linne","830.00000000","9.00000000","524.00000000","10.00000000","2.00000000","1-20(시나무)","1968.7.3","풍치수","1.00000000","서울특별시","시흥5동장"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","18-시흥5동-보-001","0E-8",""," ","126.9080315","37.4517063"
"149","금천구"," "," "," "," "," ","금천구 시흥동 909-24번지","대지","0E-8","은행나무","1","은행나무과","Ginkgo biloba Linne","830.00000000","11.00000000","683.00000000","11.00000000","2.00000000","1-20(시나무)","1968.7.3","풍치수","1.00000000","서울특별시","시흥5동장"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","18-시흥5동-보-002","0E-8",""," ","126.9083704","37.4511188"
"184","도봉구"," "," "," "," "," ","도봉구 도봉동 401번지","대지","2306.00000000","느티나무","1","느릅나무과","zelkova serrata makino","215.00000000","17.00000000","380.00000000","22.00000000","3.00000000","1-7-31-18(동나무)","1981.10.27","정자목","2.00000000","재단법인 유린원(도봉구 도봉동 401)","금득사(도봉구 도봉1동 401)"," "," "," "," ","풍뎅이류","심"," ","약제방제","수세쇠약","스텐보호책 무기양료 살포"," "," "," "," ","5","37.00000000",""," ","127.0328322","37.6879296"
"185","도봉구"," "," "," "," "," ","도봉구 도봉동 산39번지","임야","27471.00000000","은행나무","1","은행나무과","Ginkgo biloba Linne","215.00000000","20.00000000","400.00000000","16.00000000","2.00000000","1-7-31-19(동나무)","1981.10.27","정자목","2.00000000","천축사9도봉구 도봉동 산39)","천축사9도봉구 도봉동 산39)"," "," "," "," "," "," "," "," ","수세쇠약","무기양료 살포"," "," "," "," ","6","25.00000000",""," ","127.0315455","37.6892844"
"186","도봉구"," "," "," "," "," ","도봉구 도봉동 산39번지","임야","471.00000000","보리수","1","보리수과","Elaeagnus umbellata Thunb","115.00000000","21.00000000","120.00000000","14.00000000","2.00000000","1-7-31-4-11(마을나무)","1981.10.27","정자목","3.00000000","천축사9도봉구 도봉동 산39)","천축사9도봉구 도봉동 산39)"," "," "," "," ","섭식성 해충","경"," ","약제방제"," "," "," "," "," "," ","7","15.00000000",""," ","127.0318186","37.6890902"
"187","노원구"," "," "," "," "," ","노원구 중계동 산36-2","임야","14365.00000000","은행나무","1","은행나무과","Ginkgobiloba Linne","625.00000000","33.00000000","842.00000000","23.00000000","3.00000000","시나무","1971.10.12","정자목","0E-8","이종식(노원구중계동183-1)","노원구중계4동장"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11-1","0E-8",""," ","127.0805731","37.6577072"
"188","노원구"," "," "," "," "," ","노원구 중계동 61-22","대지","136.00000000","은행나무","1","은행나무과","Ginkgobiloba Linne","450.00000000","23.00000000","650.00000000","21.00000000","3.00000000","구나무","1971.10.12","정자목","0E-8","서울특별시","중계본동장"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11-2","0E-8",""," ","127.0831003","37.6467816"
"189","노원구"," "," "," "," "," ","노원구 중계동 85-2","도로","1285.00000000","은행나무","1","은행나무과","Ginkgobiloba Linne","315.00000000","18.00000000","427.00000000","16.00000000","3.00000000","구나무","1981.10.27","정자목","0E-8","서울특별시","중계본동장"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11-3","0E-8",""," ","127.0838711","37.6495825"
"190","노원구"," "," "," "," "," ","노원구 중계동 90-37","대지","380.00000000","은행나무","1","은행나무과","Ginkgobiloba Linne","315.00000000","19.00000000","296.00000000","16.00000000","0E-8","구나무","1981.10.27","정자목","0E-8","주재영(관악구봉천동산89-6)","중계4동장"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11-4","0E-8",""," ","127.0837826","37.6497285"
"191","노원구"," "," "," "," "," ","노원구 상계동 1002-2","전","1913.00000000","향나무","1","측백나무과","Juniperus chinensis Linne","215.00000000","13.00000000","200.00000000","8.00000000","0E-8","동나무","1981.10.27","정자목","0E-8","강순분(강북구미아동162-35)","상계1동장"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11-5","0E-8",""," ","127.0617309","37.6747522"
"192","노원구"," "," "," "," "," ","노원구 상계동 996-2","하천","4983.00000000","느티나무","1","느릅나무과","Zelkova serrata makino","215.00000000","11.00000000","229.00000000","19.00000000","0E-8","동나무","1981.10.27","정자목","0E-8","서울특별시","상계1동장"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11-6","0E-8",""," ","127.0610099","37.6744326"
"193","노원구"," "," "," "," "," ","노원구 상계동 996-1","도로","2441.00000000","느티나무","1","느릅나무과","Zelkova serrata makino","215.00000000","11.00000000","229.00000000","19.00000000","0E-8","동나무","1981.10.27","정자목","0E-8","서울특별시","상계1동장"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11-7","0E-8",""," ","127.0607288","37.6744006"
"194","노원구"," "," "," "," "," ","노원구 상계동 1011-13","대지","989.00000000","은행나무","1","은행나무과","Ginkgobiloba Linne","215.00000000","16.00000000","287.00000000","19.00000000","0E-8","동나무","1981.10.27","정자목","0E-8","조흥은행직원주택조합","상계1동장"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11-8","0E-8",""," ","127.0588635","37.6740645"
"195","노원구"," "," "," "," "," ","노원구 상계동 997-16","전","1276.00000000","은행나무","1","은행나무과","Ginkgobiloba Linne","165.00000000","16.00000000","3.00000000","21.00000000","0E-8","마을나무","1981.10.27","정자목","0E-8","조흥은행직원주택조합","상계1동장"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11-9","0E-8",""," ","127.0601423","37.6727817"
"196","노원구"," "," "," "," "," ","노원구 중계본동 43-18","하천","1649.00000000","느티나무","1","느릅나무과","Zelkova serrata makino","100.00000000","10.00000000","2.00000000","14.00000000","0E-8","마을나무","1996.8.16","정자목","0E-8","서울특별시","중계본동장"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11-10","0E-8",""," ","127.0838984","37.6461638"
"197","은평구"," "," "," "," "," ","은평구 수색동 380-1번지","대지","70.00000000","가중나무","1","소태나무과","Ailanthus altissina swinale","100.00000000","23.00000000","246.00000000","22.00000000","2.00000000","1-8-13-10-14(마을나무)","1981.10.27","정자목","1.00000000","철도청(은평구 수색동 380)","철도청(은평구 수색동 380"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","5","0E-8",""," ","126.8944395","37.5821991"
"198","은평구"," "," "," "," "," ","은평구 수색동 380-1번지","대지","70.00000000","가중나무","1","소태나무과","Ailanthus altissina swinale","100.00000000","23.00000000","246.00000000","18.00000000","2.00000000","1-8-13-10-14(마을나무)","1981.10.27","정자목","1.00000000","철도청(은평구 수색동 380)","철도청(은평구 수색동 380)"," "," "," "," "," "," "," "," "," "," "," "," "," ","분주위는 자갈로 덮여있으며 주변은 아스콘으로 포장","6","0E-8",""," ","126.8946637","37.5822335"
"200","은평구"," "," "," "," "," ","은평구 진관외동 1번지","임야","50.00000000","은행나무","1","은행나무과","Ginkgo biloba Linne","115.00000000","26.00000000","282.00000000","17.00000000","2.00000000","1-8-14-21(동나무)","1981.10.27","풍치수","2.00000000","진관사(은평구 진관외동 1)","진관사(은평구 진관외동 1)"," "," "," "," "," "," ","0603진딧물"," ","뿌리부위에 콘테이너박스 건축자재등이 방치고사지","뿌리부위의 불필요한 시설물 제거 고사지쇠약지 제"," "," "," "," ","11","0E-8",""," ","126.9433108","37.6379446"
"150","금천구"," "," "," "," "," ","금천구 시흥동 909-24번지","도로","0E-8","은행나무","1","은행나무과","Ginkgo biloba Linne","830.00000000","14.00000000","895.00000000","16.00000000","2.00000000","1-20(시나무)","1968.7.3","풍치수","1.00000000","서울특별시","시흥5동장"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","18-시흥5동-보-003","0E-8",""," ","126.9080588","37.4515615"
"151","금천구"," "," "," "," "," ","금천구 시흥동 230-40번지","대지","305.00000000","향나무","1","측백나무과","Juniperus chinensis Linne","525.00000000","10.00000000","230.00000000","12.00000000","2.00000000","1-21(시나무)","1969.5.12","풍치수","2.00000000","서울특별시","시흥2동장"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","18-시흥2동-보-001","0E-8",""," ","126.9160057","37.4525617"
"152","영등포구"," "," "," "," "," ","당산동 6가 10번지","대지","180.00000000","은행나무","1","은행나무과","Ginkgo biloba Linne","530.00000000","21.00000000","540.00000000","13.00000000","2.00000000","1-22(시나무)","1968.7.3","정자목","1.00000000","서울특별시","당산2동장"," "," "," "," "," "," "," "," "," "," "," "," "," ","19-보-당산2-1","1","0E-8",""," ","126.9068808","37.532603"
"153","영등포구"," "," "," "," "," ","양평동 4가 184번지","대지","1036.00000000","둥근잎느티나무","1","느릅나무과","Zelkova serrata var. latifolia nakai","95.00000000","15.00000000","270.00000000","23.00000000","2.00000000","1-13-12-10-25(마을나무)","1981.10.27","정자목","1.00000000","양평동장로교회","양평2동장"," "," "," "," "," "," "," "," "," "," "," "," "," ","19-보-양평2-2","2","0E-8",""," ","126.8957254","37.5379808"
"154","동작구"," "," "," "," "," ","동작구 대방동 375번지","학교용지","0E-8","양버즘나무","1","버즘나무과","Platanus occidentalis Linne","80.00000000","20.00000000","260.00000000","14.00000000","2.00000000","후보목"," "," ","1.00000000"," ","성남고교장"," "," "," "," "," "," "," "," ","가지절단부 유합조직 형성불량","외과수술요"," "," "," ","뿌리부위 3x3m분 형성","5","0E-8",""," ","126.9255843","37.5047689"
"155","동작구"," "," "," "," "," ","동작구 노량진1동 155-1번지","공원용지","0E-8","양버즘나무","1","버즘나무과","Platanus occidentalis Linne","70.00000000","21.00000000","225.00000000","12.00000000","3.00000000","후보목"," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," ","뿌리생육공간협소 줄기상처부위발생","뿌리생육공간확장 및 보호책설치 외과수술"," "," "," "," ","20-동작구-노-012","0E-8",""," ","126.9483316","37.5135412"
"156","동작구"," "," "," "," "," ","동작구 노량진2동 15-10번지","주거용지","0E-8","능수버들","1","버드나무과","Salix Pseuob-lasiogyne.LEV","80.00000000","18.00000000","170.00000000","10.00000000","3.00000000","후보목"," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," ","주택과 인접 안전사고 위험","수형조절 및 쇠조임실시"," "," "," ","주택과 인접하여 있음","24","0E-8",""," ","126.9404201","37.5146063"
"157","동작구"," "," "," "," "," ","동작구 노량진1동 2-3번지","주거용지","0E-8","이태리포플러","1","버드나무과","Populus euramericana Guinier","40.00000000","15.00000000","330.00000000","12.00000000","3.00000000","후보목"," "," ","1.00000000"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","20-동작구-노-002","0E-8",""," ","126.9447663","37.5163641"
"158","동작구"," "," "," "," "," ","동작구 대방동 28번지","학교용지","0E-8","느릅나무","1","느릅나무과","Zelkova serrata makino","60.00000000","12.00000000","260.00000000","14.00000000","3.00000000","후보목"," "," ","0E-8"," "," "," "," "," "," "," "," "," "," ","수간부패 고사지 쇠약지 발생","부패부위 외과수술 고사지 및 쇠약지 제거"," "," "," ","뿌리주위 콘크리트 포장으로 뿌리기능장애우려","3","0E-8",""," ","126.9268455","37.510899"
"159","동작구"," "," "," "," "," ","동작구 대방동 375번지","학교용지","0E-8","양버즘나무","1","버즘나무과","Platanus occidentalis Linne","60.00000000","18.00000000","200.00000000","8.00000000","3.00000000","후보목"," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," ","뿌리부위 생육공간협소 주변이 지저분함","콘크리트 스텐드제거 보호책설치 주변환경정리"," "," "," ","뿌리주위는 콘크리트 스탠트로 되어 있어 뿌리생육공","6","0E-8",""," ","126.9269056","37.5040767"
"160","동작구"," "," "," "," "," ","동작구 노량진2동 270-4번지","주거용지","0E-8","잣나무","1","소나무과","Pinus Koraiensis","60.00000000","18.00000000","105.00000000","5.00000000","2.00000000","후보목"," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","23","0E-8",""," ","126.9347387","37.511703"
"161","동작구"," "," "," "," "," ","동작구 노량진2동 47-2번지","상업용지","0E-8","튜립나무","1","목련과","Liriodendron tulipifera.Linne","40.00000000","14.00000000","115.00000000","7.00000000","2.00000000","후보목"," "," ","3.00000000"," "," "," "," "," "," "," "," "," "," ","뿌리생육공간협소","뿌리생육공간확대"," "," "," ","뿌리주위 1m의 반원형분 형성","29","0E-8",""," ","126.9392307","37.5119906"
"162","동작구"," "," "," "," "," ","동작구 본동 441-2번지","주거용지","0E-8","은행나무","3","은행나무과","Ginkgo biloba Linne","120.00000000","26.00000000","200.00000000","8.00000000","3.00000000","후보목"," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," ","수관폭내 가옥이 있어 안전사고위험","수관폭내 가옥매입 소공원화조치"," "," "," "," ","44","0E-8",""," ","126.9490152","37.5111578"
"163","동작구"," "," "," "," "," ","동작구 노량진1동 232-195번지","주거용지","0E-8","은행나무","1","은행나무과","Ginkgo biloba Linne","200.00000000","17.00000000","190.00000000","10.00000000","3.00000000","후보목"," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," ","뿌리주위 적벽돌포장 뿌리생육공간협소","뿌리생육공간확보보호책설치"," "," "," "," ","30","0E-8",""," ","126.9414031","37.510144"
"164","동작구"," "," "," "," "," ","동작구 흑석1동 205-17번지","주거용지","0E-8","느티나무","1","느릅나무과","Zelkova serrata makino","40.00000000","9.00000000","120.00000000","8.00000000","3.00000000","후보목"," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," ","가지절단부 부패부 발생","가지절단부 외과수술"," "," "," "," ","20-동작구-노-003","0E-8",""," ","126.9571603","37.5066909"
