"고유번호","구명","수목고유번호","구번호","동명","순번","수목명","흉고지름","수고","수관너비","위치","주변토지사용상태","품계흉고","품계활력","품계수형","품계수종","품계위치","관리등급","피해상태","학명","식생활력","품계등급","관리기관","경도","위도"
"4470","중구","2-회현동-큰-0144","02","회현동","144.00000000","백합나무","35.00000000","9.00000000","9.00000000","연세빌딩","70","10.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Liriodendron tulipifera L.","0E-8","0E-8","공원녹지과","126.9743787","37.5570331"
"4471","중구","2-신당1동-큰-0124","02","신당1동","124.00000000","향나무","21.00000000","3.00000000","2.00000000","장충초교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juniperus chinensis L.","2.00000000","34.00000000","공원녹지과","127.0115129","37.5598044"
"4472","중구","2-신당5동-큰-0010","02","신당5동","10.00000000","은행나무","21.00000000","8.00000000","3.00000000","50-21","10","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","127.0192303","37.562793"
"4473","중구","2-장충동-큰-0206","02","장충동","206.00000000","양버즘나무","36.00000000","10.00000000","6.00000000","장충공원","50","5.00000000","10.00000000","6.00000000","2","6","4.00000000","1.00000000","Platanus occidentalis L.","2.00000000","29.00000000","공원녹지과","127.0046273","37.5570001"
"4474","중구","2-소공동-큰-0060","02","소공동","60.00000000","아카시아나무","45.00000000","25.00000000","8.00000000","창덕여중","60","10.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","39.00000000","공원녹지과","126.9707778","37.565525"
"4475","중구","2-소공동-큰-0107","02","소공동","107.00000000","은행나무","30.00000000","29.00000000","5.00000000","이화여고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9685706","37.5652669"
"4476","중구","2-충무로45동-큰-0024","02","충무로45동","24.00000000","모과나무","40.00000000","6.00000000","5.00000000","중구청","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Cydonia sinensis Thouin.","2.00000000","34.00000000","공원녹지과","126.9980761","37.5633945"
"4477","중구","2-회현동-큰-0012","02","회현동","12.00000000","은행나무","36.00000000","27.00000000","6.00000000"," ","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9805442","37.5573847"
"4478","중구","2-신당6동-큰-0059","02","신당6동","59.00000000","느티나무","21.00000000","4.00000000","3.00000000","현대아파트","20","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","127.0220755","37.5596259"
"4479","중구","2-장충동-큰-0257","02","장충동","257.00000000","느티나무","30.00000000","8.00000000","6.00000000","188-4","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","127.0048242","37.5597555"
"4480","중구","2-소공동-큰-0176","02","소공동","176.00000000","목련","33.00000000","26.00000000","14.00000000","체스프라자","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Magnolia kobus Dc.","2.00000000","34.00000000","공원녹지과","126.9725559","37.5643516"
"4481","중구","2-태평로1가동-큰-0028","02","태평로1가동","28.00000000","소나무","20.00000000","18.00000000","3.00000000","롯데호텔","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","126.9824203","37.5669689"
"4482","중구","2-신당4동-큰-0027","02","신당4동","27.00000000","양버즘나무","32.00000000","4.00000000","1.00000000","대경중고교","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","32.00000000","공원녹지과","127.0171335","37.5560646"
"4483","중구","2-장충동-큰-0317","02","장충동","317.00000000","소나무","22.00000000","6.00000000","3.00000000","신라호텔영빈관","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","127.0061764","37.556296"
"4484","중구","2-신당3동-큰-0007","02","신당3동","7.00000000","은행나무","23.00000000","8.00000000","2.00000000","남산타원","20","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","127.008139","37.5485952"
"4485","중구","2-명동-큰-0088","02","명동","88.00000000","자작나무","32.00000000","22.00000000","9.00000000","숭의여대별관","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Betula platyphylla var.","2.00000000","34.00000000","공원녹지과","126.9885317","37.5575948"
"4486","중구","2-명동-큰-0075","02","명동","75.00000000","아카시아나무","30.00000000","20.00000000","9.00000000","숭의여대별관","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","126.9861359","37.5603064"
"4605","중구","2-소공동-큰-0264","02","소공동","264.00000000","느티나무","26.00000000","14.00000000","8.00000000","중앙일보","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9704408","37.5616095"
"4893","중구","2-을지로345동-큰-0001","02","을지로345동","1.00000000","은행나무","37.00000000","12.00000000","6.00000000","수표동 청소년회관","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9906631","37.5673166"
"4894","중구","2-을지로345동-큰-0009","02","을지로345동","9.00000000","향나무","20.00000000","8.00000000","3.00000000","주교동 우래옥","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juniperus chinensis L.","2.00000000","34.00000000","공원녹지과","126.9989447","37.5680855"
"4895","중구","2-태평로1가동-큰-0095","02","태평로1가동","95.00000000","느티나무","27.00000000","19.00000000","6.00000000","한국외환은행","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9820314","37.5655827"
"4896","중구","2-중림동-큰-0013","02","중림동","13.00000000","아카시아나무","48.00000000","32.00000000","8.00000000","카톨릭중림동성당","60","10.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","39.00000000","공원녹지과","126.9678802","37.5590673"
"4897","중구","2-중림동-큰-0015","02","중림동","15.00000000","은행나무","30.00000000","27.00000000","6.00000000","카톨릭중림동성당","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9678606","37.5591142"
"4898","중구","2-중림동-큰-0018","02","중림동","18.00000000","느티나무","29.00000000","15.00000000","10.00000000","카톨릭중림동성당","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9667034","37.5587959"
"4899","중구","2-중림동-큰-0020","02","중림동","20.00000000","느티나무","36.00000000","20.00000000","14.00000000","카톨릭중림동성당","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9673495","37.5586223"
"4900","중구","2-소공동-큰-0279","02","소공동","279.00000000","느티나무","36.00000000","32.00000000","15.00000000","상공회의소","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9745238","37.5605052"
"4901","중구","2-소공동-큰-0287","02","소공동","287.00000000","백합나무","27.00000000","20.00000000","7.00000000","상공회의소","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Liriodendron tulipifera L.","2.00000000","32.00000000","공원녹지과","126.9734613","37.5603729"
"4902","중구","2-소공동-큰-0289","02","소공동","289.00000000","느티나무","29.00000000","23.00000000","6.00000000","상공회의소","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9731208","37.5607135"
"4903","중구","2-소공동-큰-0291","02","소공동","291.00000000","백합나무","30.00000000","28.00000000","6.00000000","상공회의소","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Liriodendron tulipifera L.","2.00000000","32.00000000","공원녹지과","126.973269","37.561141"
"4904","중구","2-소공동-큰-0298","02","소공동","298.00000000","느티나무","35.00000000","20.00000000","10.00000000","상공회의소","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9746525","37.5608007"
"4905","중구","2-소공동-큰-0299","02","소공동","299.00000000","느티나무","30.00000000","20.00000000","8.00000000"," ","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.973337","37.5602078"
"4906","중구","2-충무로45동-큰-0059","02","충무로45동","59.00000000","느티나무","25.00000000","8.00000000","6.00000000","목정주차장","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9995973","37.5637891"
"4907","중구","2-충무로45동-큰-0063","02","충무로45동","63.00000000","느티나무","30.00000000","9.00000000","8.00000000","목정주차장","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9994553","37.5636458"
"4908","중구","2-충무로45동-큰-0070","02","충무로45동","70.00000000","소나무","20.00000000","6.00000000","4.00000000","목정주차장","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","127.0001255","37.5637201"
"4909","중구","2-충무로45동-큰-0074","02","충무로45동","74.00000000","느티나무","30.00000000","8.00000000","6.00000000","목정주차장","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","127.0003896","37.5636998"
"4910","중구","2-충무로45동-큰-0077","02","충무로45동","77.00000000","백합나무","25.00000000","12.00000000","4.00000000","목정주차장","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Liriodendron tulipifera L.","2.00000000","32.00000000","공원녹지과","127.000425","37.5638331"
"4911","중구","2-충무로45동-큰-0079","02","충무로45동","79.00000000","단풍나무","20.00000000","6.00000000","5.00000000","삼성생명","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Acer palmatum Thunb.","2.00000000","36.00000000","공원녹지과","127.0003165","37.5632675"
"4912","중구","2-충무로45동-큰-0083","02","충무로45동","83.00000000","이태리포플러","65.00000000","14.00000000","7.00000000","덕수중학교","60","15.00000000","10.00000000","6.00000000","2","9","2.00000000","1.00000000","Populus euramericana Guiner","2.00000000","42.00000000","공원녹지과","126.9973998","37.5647692"
"4978","중구","2-소공동-큰-0188","02","소공동","188.00000000","자작나무","60.00000000","38.00000000","9.00000000","체스프라자","60","15.00000000","10.00000000","6.00000000","4","9","2.00000000","1.00000000","Betula platyphylla var.","2.00000000","44.00000000","공원녹지과","126.9715944","37.5642002"
"4979","중구","2-소공동-큰-0024","02","소공동","24.00000000","느티나무","29.00000000","22.00000000","15.00000000","덕수궁","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9741539","37.5671479"
"4980","중구","2-소공동-큰-0025","02","소공동","25.00000000","느티나무","34.00000000","26.00000000","14.00000000","덕수궁","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9741539","37.5672106"
"4981","중구","2-소공동-큰-0225","02","소공동","225.00000000","느티나무","32.00000000","18.00000000","11.00000000","덕수궁","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","126.9760756","37.5651544"
"4982","중구","2-신당1동-큰-0001","02","신당1동","1.00000000","단풍나무","24.00000000","7.00000000","5.00000000","서울제1기동대","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Acer palmatum Thunb.","2.00000000","36.00000000","공원녹지과","127.0150786","37.5681968"
"4983","중구","2-신당1동-큰-0008","02","신당1동","8.00000000","은행나무","22.00000000","9.00000000","5.00000000","서울제1기동대","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","127.015468","37.5681432"
"4984","중구","2-신당5동-큰-0043","02","신당5동","43.00000000","회화나무","30.00000000","8.00000000","4.00000000","성동고교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Sophora japonica L.","2.00000000","36.00000000","공원녹지과","127.0228101","37.5647043"
"4985","중구","2-소공동-큰-0167","02","소공동","167.00000000","아카시아나무","32.00000000","27.00000000","10.00000000","시립미술관","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","126.9725581","37.5645375"
"4986","중구","2-신당5동-큰-0020","02","신당5동","20.00000000","양버즘나무","32.00000000","8.00000000","5.00000000","성동고교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","36.00000000","공원녹지과","127.023217","37.5645371"
"4987","중구","2-신당1동-큰-0096","02","신당1동","96.00000000","은행나무","30.00000000","8.00000000","3.00000000","한양공고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","127.0108607","37.5655665"
"4988","중구","2-신당1동-큰-0087","02","신당1동","87.00000000","은행나무","32.00000000","10.00000000","6.00000000","동대문운동장체육공원부지","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","127.0121081","37.5667195"
"4989","중구","2-장충동-큰-0161","02","장충동","161.00000000","은행나무","24.00000000","9.00000000","2.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","127.0022376","37.5567751"
"4990","중구","2-회현동-큰-0023","02","회현동","23.00000000","아카시아나무","32.00000000","30.00000000","12.00000000","일신교회","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","126.9788906","37.5564402"
"4991","중구","2-신당4동-큰-0003","02","신당4동","3.00000000","느릅나무","55.00000000","12.00000000","7.00000000","청구초교","60","15.00000000","10.00000000","6.00000000","4","9","2.00000000","1.00000000","Ulmus davidiana var","2.00000000","44.00000000","공원녹지과","127.0147165","37.5580933"
"4992","중구","2-신당6동-큰-0036","02","신당6동","36.00000000","측백나무","30.00000000","8.00000000","4.00000000"," ","10","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Thuja orientalis L.","2.00000000","36.00000000","공원녹지과","127.0161824","37.5615788"
"4993","중구","2-신당2동-큰-0058","02","신당2동","58.00000000","은행나무","42.00000000","10.00000000","4.00000000","732-743","10","10.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","41.00000000","공원녹지과","127.0066436","37.550022"
"4994","중구","2-장충동-큰-0336","02","장충동","336.00000000","은행나무","20.00000000","4.00000000","4.00000000","국립극장","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9998787","37.5519232"
"4995","중구","2-충무로45동-큰-0006","02","충무로45동","6.00000000","은행나무","20.00000000","10.00000000","3.00000000","중구청","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9972885","37.5636281"
"4996","중구","2-소공동-큰-0187","02","소공동","187.00000000","자작나무","79.00000000","62.00000000","20.00000000","체스프라자","60","15.00000000","10.00000000","6.00000000","4","9","2.00000000","1.00000000","Betula platyphylla var.","2.00000000","44.00000000","공원녹지과","126.9716453","37.5641538"
"4997","중구","2-신당3동-큰-0024","02","신당3동","24.00000000","향나무","20.00000000","2.00000000","1.00000000","남산타원","20","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juniperus chinensis L.","2.00000000","34.00000000","공원녹지과","127.0117637","37.5513811"
"4998","중구","2-장충동-큰-0346","02","장충동","346.00000000","아카시아나무","32.00000000","8.00000000","4.00000000","타워호텔","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","127.0021276","37.5506779"
"4999","중구","2-명동-큰-0138","02","명동","138.00000000","아카시아나무","37.00000000","28.00000000","10.00000000"," ","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","126.9929693","37.5564997"
"5065","중구","2-태평로1가동-큰-0123","02","태평로1가동","123.00000000","잣나무","20.00000000","6.00000000","3.00000000","장교동 중소기업은행","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Pinus koraiensis S. et Z.","2.00000000","34.00000000","공원녹지과","126.9866303","37.5667471"
"5066","중구","2-충무로45동-큰-0047","02","충무로45동","47.00000000","느티나무","25.00000000","8.00000000","6.00000000","목정주차장","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9992014","37.563779"
"5067","중구","2-소공동-큰-0074","02","소공동","74.00000000","아카시아나무","32.00000000","30.00000000","8.00000000","창덕여중","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","126.9707021","37.5652844"
"5068","중구","2-소공동-큰-0103","02","소공동","103.00000000","은행나무","22.00000000","25.00000000","4.00000000","이화여고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.968507","37.56538"
"5069","중구","2-충무로45동-큰-0096","02","충무로45동","96.00000000","은행나무","20.00000000","8.00000000","6.00000000","덕수중학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9979414","37.5651564"
"5070","중구","2-충무로45동-큰-0102","02","충무로45동","102.00000000","은행나무","45.00000000","9.00000000","6.00000000","덕수중학교","60","10.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","41.00000000","공원녹지과","126.9978502","37.565324"
"5071","중구","2-남대문로5가동-큰-0015","02","남대문로5가동","15.00000000","은행나무","36.00000000","30.00000000","5.00000000","서울열차사무소","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9699567","37.5576656"
"5072","중구","2-광희동-큰-0051","02","광희동","51.00000000","단풍나무","30.00000000","8.00000000","6.00000000","을지로6가 52번지","10","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Acer palmatum Thunb.","2.00000000","34.00000000","공원녹지과","127.0048609","37.5660662"
"5073","중구","2-남대문로5가동-큰-0034","02","남대문로5가동","34.00000000","은행나무","26.00000000","28.00000000","6.00000000","남대문교회","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.9750454","37.5547527"
"5074","중구","2-회현동-큰-0137","02","회현동","137.00000000","느티나무","38.00000000","16.00000000","10.00000000","남산공원","50","5.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","33.00000000","공원녹지과","126.9825066","37.5535506"
"5075","중구","2-신당6동-큰-0028","02","신당6동","28.00000000","은행나무","22.00000000","6.00000000","1.00000000","흥인초교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","127.0143264","37.5601472"
"5076","중구","2-장충동-큰-0305","02","장충동","305.00000000","소나무","20.00000000","6.00000000","3.00000000","서울중부수도사업부","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","127.0026757","37.5533658"
"5077","중구","2-장충동-큰-0076","02","장충동","76.00000000","양버즘나무","22.00000000","18.00000000","7.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","32.00000000","공원녹지과","127.0004953","37.5585207"
"5078","중구","2-장충동-큰-0348","02","장충동","348.00000000","아카시아나무","26.00000000","4.00000000","4.00000000","타워호텔","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","127.0021771","37.5506073"
"5079","중구","2-장충동-큰-0364","02","장충동","364.00000000","아카시아나무","33.00000000","8.00000000","4.00000000","자유센터","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","127.00173","37.5516743"
"5080","중구","2-회현동-큰-0166","02","회현동","166.00000000","은행나무","23.00000000","7.00000000","6.00000000","연세빌딩","70","5.00000000","10.00000000","6.00000000","6","9","3.00000000","2.00000000","Ginkgo biloba L.","0E-8","0E-8","공원녹지과","126.9739499","37.5568326"
"5081","중구","2-명동-큰-0077","02","명동","77.00000000","아카시아나무","21.00000000","20.00000000","10.00000000","숭의여대별관","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","126.9848752","37.5600182"
"5082","중구","2-명동-큰-0063","02","명동","63.00000000","아카시아나무","59.00000000","30.00000000","14.00000000","한국은행부지","30","15.00000000","10.00000000","6.00000000","4","9","2.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","44.00000000","공원녹지과","126.9860411","37.5574722"
"5083","중구","2-신당3동-큰-0029","02","신당3동","29.00000000","소나무","20.00000000","5.00000000","2.00000000","중구청소년수련관","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","127.0126872","37.5518574"
"5084","중구","2-신당3동-큰-0037","02","신당3동","37.00000000","버드나무","30.00000000","8.00000000","6.00000000","금호터널상단","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000"," ","2.00000000","36.00000000","공원녹지과","127.0132821","37.5515415"
"5085","중구","2-신당4동-큰-0045","02","신당4동","45.00000000","은행나무","31.00000000","12.00000000","8.00000000","신일교회","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","127.0122324","37.5554214"
"5372","중구","2-중림동-큰-0045","02","중림동","45.00000000","아카시아나무","35.00000000","25.00000000","17.00000000","손기정공원","50","5.00000000","10.00000000","6.00000000","4","6","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","31.00000000","공원녹지과","126.9656036","37.5564731"
"4913","중구","2-광희동-큰-0098","02","광희동","98.00000000","은행나무","42.00000000","11.00000000","6.00000000","국립간호대학","60","10.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","41.00000000","공원녹지과","127.0069342","37.5675517"
"5196","중구","2-장충동-큰-0006","02","장충동","6.00000000","향나무","21.00000000","4.00000000","2.00000000","33-9","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juniperus chinensis L.","2.00000000","34.00000000","공원녹지과","127.0074881","37.5620424"
"5197","중구","2-신당1동-큰-0065","02","신당1동","65.00000000","회화나무","23.00000000","8.00000000","6.00000000","중구종합체육센터문화예술회관부지","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Sophora japonica L.","2.00000000","36.00000000","공원녹지과","127.0149914","37.5658655"
"5198","중구","2-회현동-큰-0187","02","회현동","187.00000000","은행나무","21.00000000","6.00000000","6.00000000","연세빌딩","70","5.00000000","10.00000000","6.00000000","6","9","3.00000000","2.00000000","Ginkgo biloba L.","0E-8","0E-8","공원녹지과","126.9737877","37.5567104"
"5199","중구","2-회현동-큰-0198","02","회현동","198.00000000","은행나무","21.00000000","6.00000000","6.00000000","연세빌딩","70","5.00000000","10.00000000","6.00000000","6","9","3.00000000","2.00000000","Ginkgo biloba L.","0E-8","0E-8","공원녹지과","126.9736267","37.5566793"
"5200","중구","2-소공동-큰-0270","02","소공동","270.00000000","참나무","34.00000000","20.00000000","10.00000000","중앙일보","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Quercus variabilis BL.","2.00000000","34.00000000","공원녹지과","126.9703688","37.5614707"
"5201","중구","2-장충동-큰-0101","02","장충동","101.00000000","은행나무","36.00000000","24.00000000","8.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","127.0010276","37.5572582"
"5202","중구","2-소공동-큰-0195","02","소공동","195.00000000","느티나무","30.00000000","18.00000000","8.00000000","체스프라자","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","126.9717668","37.5643616"
"5203","중구","2-신당1동-큰-0107","02","신당1동","107.00000000","향나무","23.00000000","4.00000000","3.00000000","103","10","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juniperus chinensis L.","2.00000000","34.00000000","공원녹지과","127.0094745","37.5599829"
"5204","중구","2-신당1동-큰-0080","02","신당1동","80.00000000","회화나무","33.00000000","11.00000000","5.00000000","한양공고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Sophora japonica L.","2.00000000","36.00000000","공원녹지과","127.0117312","37.5657965"
"5205","중구","2-장충동-큰-0228","02","장충동","228.00000000","자작나무","40.00000000","8.00000000","6.00000000","충무초등학교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Betula platyphylla var.","2.00000000","34.00000000","공원녹지과","127.001283","37.5618105"
"5206","중구","2-장충동-큰-0349","02","장충동","349.00000000","아카시아나무","23.00000000","6.00000000","3.00000000","타워호텔","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","127.0022477","37.5505734"
"5207","중구","2-명동-큰-0055","02","명동","55.00000000","가래나무","25.00000000","17.00000000","5.00000000","한국은행부지","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juglans mandshurica.","2.00000000","34.00000000","공원녹지과","126.985649","37.5584947"
"5208","중구","2-장충동-큰-0027","02","장충동","27.00000000","아카시아나무","26.00000000","16.00000000","10.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","126.9988245","37.5597321"
"5209","중구","2-명동-큰-0112","02","명동","112.00000000","은행나무","21.00000000","15.00000000","6.00000000"," ","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","126.986768","37.5598628"
